,noc_code,X,occupation,employment,median.income,mean.income,geography,nchar,remote_work
23015,9446,66013,        9446 Industrial sewing machine operators,15,0,0,Kelowna,4,0
23016,9446,660,        9446 Industrial sewing machine operators,20,0,0,Abbotsford - Mission,4,0
23017,9446,6606,        9446 Industrial sewing machine operators,295,25673,28519,Calgary,4,0
23018,9446,66036,        9446 Industrial sewing machine operators,65,22096,20262,Saguenay,4,0
23019,9446,66023,        9446 Industrial sewing machine operators,0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
23020,9446,6601,        9446 Industrial sewing machine operators,770,26435,27428,Alberta [1],4,0
23021,9446,66018,        9446 Industrial sewing machine operators,855,23092,22525,Manitoba,4,0
23022,9446,66022,        9446 Industrial sewing machine operators,50,21125,25136,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
23023,9446,66049,        9446 Industrial sewing machine operators,795,23256,22849,Winnipeg,4,0
23024,9446,66050,        9446 Industrial sewing machine operators,0,0,0,Yukon [1],4,0
23025,9446,66033,        9446 Industrial sewing machine operators,7725,20293,20042,Quebec / QuÈbec [1],4,0
23026,9446,66017,        9446 Industrial sewing machine operators,175,31512,30137,London,4,0
23027,9446,66011,        9446 Industrial sewing machine operators,75,13597,18543,Halifax,4,0
23028,9446,6609,        9446 Industrial sewing machine operators,45,32794,32730,Greater Sudbury / Grand Sudbury,4,0
23029,9446,66044,        9446 Industrial sewing machine operators,4105,24712,24317,Toronto,4,0
23030,9446,66037,        9446 Industrial sewing machine operators,15,0,0,Saint John,4,0
23031,9446,66021,        9446 Industrial sewing machine operators,105,12467,16385,New Brunswick / Nouveau-Brunswick,4,0
23032,9446,66024,        9446 Industrial sewing machine operators,320,20739,20617,Nova Scotia / Nouvelle-…cosse,4,0
23033,9446,66028,        9446 Industrial sewing machine operators,130,20802,20461,Ottawa - Gatineau,4,0
23034,9446,66029,        9446 Industrial sewing machine operators,115,22370,21838,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
23035,9446,66032,        9446 Industrial sewing machine operators,10,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
23036,9446,66038,        9446 Industrial sewing machine operators,155,28450,31292,Saskatchewan,4,0
23037,9446,66010,        9446 Industrial sewing machine operators,35,22753,26162,Guelph,4,0
23038,9446,66020,        9446 Industrial sewing machine operators,4560,20024,19861,Montréal [1],4,0
23039,9446,66040,        9446 Industrial sewing machine operators,95,19317,18260,Sherbrooke,4,0
23040,9446,6602,        9446 Industrial sewing machine operators,65,25527,22010,Barrie,4,0
23041,9446,66045,        9446 Industrial sewing machine operators,90,16541,17348,Trois-Rivières,4,0
23042,9446,66019,        9446 Industrial sewing machine operators,10,0,0,Moncton,4,0
23043,9446,66015,        9446 Industrial sewing machine operators,315,22980,24155,Kitchener - Cambridge - Waterloo,4,0
23044,9446,66030,        9446 Industrial sewing machine operators,20,0,0,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
23045,9446,66035,        9446 Industrial sewing machine operators,0,0,0,Regina,4,0
23046,9446,66031,        9446 Industrial sewing machine operators,25,0,0,Peterborough,4,0
23047,9446,66014,        9446 Industrial sewing machine operators,15,0,0,Kingston,4,0
23048,9446,66034,        9446 Industrial sewing machine operators,345,22024,20782,Québec,4,0
23049,9446,66042,        9446 Industrial sewing machine operators,10,0,0,St. John's,4,0
23050,9446,66041,        9446 Industrial sewing machine operators,80,16385,19768,St. Catharines - Niagara,4,0
23051,9446,66016,        9446 Industrial sewing machine operators,10,0,0,Lethbridge,4,0
23052,9446,6608,        9446 Industrial sewing machine operators,375,28830,28521,Edmonton,4,0
23053,9447,66126,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
23054,9447,66129,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Nunavut [1],4,0
23055,9447,66173,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Victoria [1],4,0
23056,9447,66167,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",445,24138,29915,Toronto,4,0
23057,9447,66114,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Guelph,4,0
23058,9447,66155,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Saskatchewan,4,0
23059,9447,66135,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",15,0,0,Ottawa - Gatineau,4,0
23060,9447,66165,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Thunder Bay,4,0
23061,9447,66171,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",205,28505,31142,Vancouver [1],4,0
23062,9447,66110,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",20,0,0,Calgary,4,0
23063,9447,66151,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Saguenay,4,0
23064,9447,66175,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Windsor,4,0
23065,9447,66128,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",55,22654,23836,Nova Scotia / Nouvelle-…cosse,4,0
23066,9447,66116,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",15,0,0,Hamilton,4,0
23067,9447,6615,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Belleville,4,0
23068,9447,66111,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",2230,27908,30720,Canada,4,0
23069,9447,66113,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Greater Sudbury / Grand Sudbury,4,0
23070,9447,66119,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",75,32240,34846,Kitchener - Cambridge - Waterloo,4,0
23071,9447,66115,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Halifax,4,0
23072,9447,66149,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Regina,4,0
23073,9447,6611,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",65,19640,22932,Alberta [1],4,0
23074,9447,66127,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
23075,9447,66153,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Saint John,4,0
23076,9447,661,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Abbotsford - Mission,4,0
23077,9447,66177,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",35,24768,20758,Winnipeg,4,0
23078,9447,66117,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Kelowna,4,0
23079,9447,66159,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",40,10751,19018,Sherbrooke,4,0
23080,9447,66141,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Peterborough,4,0
23081,9447,6617,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Brantford [1],4,0
23082,9447,66125,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,New Brunswick / Nouveau-Brunswick,4,0
23083,9447,66163,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,St. John's,4,0
23084,9447,6613,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Barrie,4,0
23085,9447,6619,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",210,28446,30808,British Columbia / Colombie-Britannique [1],4,0
23086,9447,66121,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,London,4,0
23087,9447,66143,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Prince Edward Island / Œle-du-Prince-…douard,4,0
23088,9447,66139,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Ottawa - Gatineau (partie du Québec / Quebec part),4,0
23089,9447,66133,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",15,0,0,Oshawa,4,0
23090,9447,66169,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Trois-Rivières,4,0
23091,9447,66123,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Moncton,4,0
23092,9447,66145,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",1105,28268,30278,Quebec / QuÈbec [1],4,0
23093,9447,66112,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",35,23498,31131,Edmonton,4,0
23094,9447,66131,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",735,27401,32874,Ontario [1],4,0
23095,9447,66120,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Lethbridge,4,0
23096,9447,66147,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",20,0,0,Québec,4,0
23097,9447,66137,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Ottawa - Gatineau (Ontario part / partie de l'Ontario),4,0
23098,9447,66157,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Saskatoon,4,0
23099,9447,66179,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Yukon [1],4,0
23100,9447,66161,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,St. Catharines - Niagara,4,0
23101,9447,66122,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",45,32645,22875,Manitoba,4,0
23102,9447,66118,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",10,0,0,Kingston,4,0
23103,9447,66124,"        9447 Inspectors and graders, textile, fabric, fur and leather products manufacturing",735,29569,31168,Montréal [1],4,0
23104,9461,66347,"        9461 Process control and machine operators, food and beverage processing",195,34241,37473,Victoria [1],4,0
23105,9461,6632,"        9461 Process control and machine operators, food and beverage processing",55,23758,34890,Barrie,4,0
23106,9461,66338,"        9461 Process control and machine operators, food and beverage processing",840,42329,43543,Saskatchewan,4,0
23107,9461,66325,"        9461 Process control and machine operators, food and beverage processing",10,0,0,Nunavut [1],4,0
23108,9461,66315,"        9461 Process control and machine operators, food and beverage processing",865,39532,39493,Kitchener - Cambridge - Waterloo,4,0
23109,9461,6631,"        9461 Process control and machine operators, food and beverage processing",2295,46937,48083,Alberta [1],4,0
23110,9461,66348,"        9461 Process control and machine operators, food and beverage processing",210,45641,42621,Windsor,4,0
23111,9461,66322,"        9461 Process control and machine operators, food and beverage processing",230,33008,36150,Newfoundland and Labrador / Terre-Neuve-et-Labrador,4,0
23112,9461,66349,"        9461 Process control and machine operators, food and beverage processing",630,36308,36850,Winnipeg,4,0
23113,9461,66346,"        9461 Process control and machine operators, food and beverage processing",1905,35555,39266,Vancouver [1],4,0
23114,9461,66312,"        9461 Process control and machine operators, food and beverage processing",1175,38422,37971,Hamilton,4,0
23115,9461,66337,"        9461 Process control and machine operators, food and beverage processing",85,30976,44026,Saint John,4,0
23116,9461,6639,"        9461 Process control and machine operators, food and beverage processing",45,41283,36816,Greater Sudbury / Grand Sudbury,4,0
23117,9461,66335,"        9461 Process control and machine operators, food and beverage processing",115,43097,39913,Regina,4,0
23118,9461,66316,"        9461 Process control and machine operators, food and beverage processing",215,53640,53983,Lethbridge,4,0
23119,9461,663,"        9461 Process control and machine operators, food and beverage processing",225,32099,38044,Abbotsford - Mission,4,0
23120,9461,66320,"        9461 Process control and machine operators, food and beverage processing",4970,36793,39717,Montréal [1],4,0
23121,9461,66343,"        9461 Process control and machine operators, food and beverage processing",30,0,0,Thunder Bay,4,0
23122,9461,66323,"        9461 Process control and machine operators, food and beverage processing",10,0,0,Northwest Territories / Territoires du Nord-Ouest [1],4,0
23123,9461,66313,"        9461 Process control and machine operators, food and beverage processing",240,55600,57137,Kelowna,4,0
23124,9461,6633,"        9461 Process control and machine operators, food and beverage processing",235,46498,42037,Belleville,4,0
